occurrenceID,organismID,eventDate,date,year,month,decimalLatitude,decimalLongitude,vernacularName
MacUni-zoatrack-195-001223,245,2008-10-25T11:36:18Z,2008-10-25,2008,10,-37.95317,144.89407,Little penguin
MacUni-zoatrack-195-001224,245,2008-10-25T11:36:32Z,2008-10-25,2008,10,-37.95325,144.89407,Little penguin
MacUni-zoatrack-195-001225,245,2008-10-25T11:36:47Z,2008-10-25,2008,10,-37.95334,144.89407,Little penguin
MacUni-zoatrack-195-001226,245,2008-10-25T11:37:49Z,2008-10-25,2008,10,-37.95378,144.8938,Little penguin
MacUni-zoatrack-195-001227,245,2008-10-25T11:38:03Z,2008-10-25,2008,10,-37.95385,144.89375,Little penguin
MacUni-zoatrack-195-001228,245,2008-10-25T11:39:11Z,2008-10-25,2008,10,-37.95442,144.89346,Little penguin
MacUni-zoatrack-195-001229,245,2008-10-25T11:39:26Z,2008-10-25,2008,10,-37.95448,144.89341,Little penguin
MacUni-zoatrack-195-001230,245,2008-10-25T11:40:30Z,2008-10-25,2008,10,-37.95495,144.89299,Little penguin
MacUni-zoatrack-195-001231,245,2008-10-25T11:40:46Z,2008-10-25,2008,10,-37.95505,144.89295,Little penguin
MacUni-zoatrack-195-001232,245,2008-10-25T11:41:48Z,2008-10-25,2008,10,-37.95547,144.89288,Little penguin
MacUni-zoatrack-195-001233,245,2008-10-25T11:42:03Z,2008-10-25,2008,10,-37.95554,144.89287,Little penguin
MacUni-zoatrack-195-001234,245,2008-10-25T11:42:17Z,2008-10-25,2008,10,-37.95561,144.89284,Little penguin
MacUni-zoatrack-195-001235,245,2008-10-25T11:42:31Z,2008-10-25,2008,10,-37.95569,144.89283,Little penguin
MacUni-zoatrack-195-001236,245,2008-10-25T11:42:46Z,2008-10-25,2008,10,-37.95576,144.89282,Little penguin
MacUni-zoatrack-195-001237,245,2008-10-25T11:43:00Z,2008-10-25,2008,10,-37.95584,144.8928,Little penguin
MacUni-zoatrack-195-001238,245,2008-10-25T11:43:14Z,2008-10-25,2008,10,-37.95591,144.89277,Little penguin
MacUni-zoatrack-195-001239,245,2008-10-25T11:43:28Z,2008-10-25,2008,10,-37.95598,144.89276,Little penguin
MacUni-zoatrack-195-001240,245,2008-10-25T11:44:40Z,2008-10-25,2008,10,-37.95649,144.89285,Little penguin
MacUni-zoatrack-195-001241,245,2008-10-25T11:44:54Z,2008-10-25,2008,10,-37.95653,144.89282,Little penguin
MacUni-zoatrack-195-001242,245,2008-10-25T11:45:08Z,2008-10-25,2008,10,-37.95659,144.8928,Little penguin
MacUni-zoatrack-195-001243,245,2008-10-25T11:45:22Z,2008-10-25,2008,10,-37.95665,144.89274,Little penguin
MacUni-zoatrack-195-001244,245,2008-10-25T11:45:36Z,2008-10-25,2008,10,-37.9567,144.89268,Little penguin
MacUni-zoatrack-195-001245,245,2008-10-25T11:45:50Z,2008-10-25,2008,10,-37.95676,144.89263,Little penguin
MacUni-zoatrack-195-001246,245,2008-10-25T11:46:04Z,2008-10-25,2008,10,-37.95682,144.89258,Little penguin
MacUni-zoatrack-195-001247,245,2008-10-25T11:46:18Z,2008-10-25,2008,10,-37.95688,144.89252,Little penguin
MacUni-zoatrack-195-001248,245,2008-10-25T11:46:32Z,2008-10-25,2008,10,-37.95693,144.89247,Little penguin
MacUni-zoatrack-195-001249,245,2008-10-25T11:46:46Z,2008-10-25,2008,10,-37.95699,144.89241,Little penguin
MacUni-zoatrack-195-001250,245,2008-10-25T11:47:00Z,2008-10-25,2008,10,-37.95704,144.89235,Little penguin
MacUni-zoatrack-195-001251,245,2008-10-25T11:47:15Z,2008-10-25,2008,10,-37.9571,144.89229,Little penguin
MacUni-zoatrack-195-001252,245,2008-10-25T11:48:24Z,2008-10-25,2008,10,-37.95743,144.8916,Little penguin
MacUni-zoatrack-195-001253,245,2008-10-25T11:53:08Z,2008-10-25,2008,10,-37.95835,144.88903,Little penguin
MacUni-zoatrack-195-001254,245,2008-10-25T11:53:22Z,2008-10-25,2008,10,-37.95834,144.88898,Little penguin
MacUni-zoatrack-195-001255,245,2008-10-25T11:53:36Z,2008-10-25,2008,10,-37.95838,144.88894,Little penguin
MacUni-zoatrack-195-001256,245,2008-10-25T11:54:46Z,2008-10-25,2008,10,-37.95871,144.88841,Little penguin
MacUni-zoatrack-195-001257,245,2008-10-25T11:55:00Z,2008-10-25,2008,10,-37.95879,144.8883,Little penguin
MacUni-zoatrack-195-001258,245,2008-10-25T11:56:14Z,2008-10-25,2008,10,-37.95911,144.88747,Little penguin
MacUni-zoatrack-195-001259,245,2008-10-25T11:56:28Z,2008-10-25,2008,10,-37.95908,144.88743,Little penguin
MacUni-zoatrack-195-001260,245,2008-10-25T11:56:58Z,2008-10-25,2008,10,-37.95903,144.8872,Little penguin
MacUni-zoatrack-195-001261,245,2008-10-25T11:57:12Z,2008-10-25,2008,10,-37.95906,144.8871,Little penguin
MacUni-zoatrack-195-001262,245,2008-10-25T11:58:40Z,2008-10-25,2008,10,-37.95918,144.88614,Little penguin
MacUni-zoatrack-195-001263,245,2008-10-25T11:59:52Z,2008-10-25,2008,10,-37.95935,144.88534,Little penguin
MacUni-zoatrack-195-001264,245,2008-10-25T12:00:06Z,2008-10-25,2008,10,-37.95941,144.88528,Little penguin
MacUni-zoatrack-195-001265,245,2008-10-25T12:00:20Z,2008-10-25,2008,10,-37.95949,144.88525,Little penguin
MacUni-zoatrack-195-001266,245,2008-10-25T12:00:34Z,2008-10-25,2008,10,-37.95956,144.88525,Little penguin
MacUni-zoatrack-195-001267,245,2008-10-25T12:00:49Z,2008-10-25,2008,10,-37.95964,144.88527,Little penguin
MacUni-zoatrack-195-001268,245,2008-10-25T12:01:03Z,2008-10-25,2008,10,-37.9597,144.8853,Little penguin
MacUni-zoatrack-195-001269,245,2008-10-25T12:01:17Z,2008-10-25,2008,10,-37.95976,144.88534,Little penguin
MacUni-zoatrack-195-001270,245,2008-10-25T12:01:31Z,2008-10-25,2008,10,-37.95982,144.88539,Little penguin
MacUni-zoatrack-195-001271,245,2008-10-25T12:01:45Z,2008-10-25,2008,10,-37.95989,144.88542,Little penguin
MacUni-zoatrack-195-001272,245,2008-10-25T12:02:00Z,2008-10-25,2008,10,-37.95995,144.88546,Little penguin
MacUni-zoatrack-195-001273,245,2008-10-25T12:02:14Z,2008-10-25,2008,10,-37.96001,144.88549,Little penguin
MacUni-zoatrack-195-001274,245,2008-10-25T12:02:28Z,2008-10-25,2008,10,-37.96007,144.88551,Little penguin
MacUni-zoatrack-195-001275,245,2008-10-25T12:03:00Z,2008-10-25,2008,10,-37.9603,144.88554,Little penguin
MacUni-zoatrack-195-001276,245,2008-10-25T12:03:16Z,2008-10-25,2008,10,-37.96037,144.88553,Little penguin
MacUni-zoatrack-195-001277,245,2008-10-25T12:04:29Z,2008-10-25,2008,10,-37.96073,144.88618,Little penguin
MacUni-zoatrack-195-001278,245,2008-10-25T12:05:48Z,2008-10-25,2008,10,-37.96103,144.88705,Little penguin
MacUni-zoatrack-195-001279,245,2008-10-25T12:06:02Z,2008-10-25,2008,10,-37.96106,144.88712,Little penguin
MacUni-zoatrack-195-001280,245,2008-10-25T12:06:27Z,2008-10-25,2008,10,-37.96112,144.88731,Little penguin
MacUni-zoatrack-195-001281,245,2008-10-25T12:07:30Z,2008-10-25,2008,10,-37.96105,144.88802,Little penguin
MacUni-zoatrack-195-001282,245,2008-10-25T12:07:44Z,2008-10-25,2008,10,-37.96108,144.88808,Little penguin
MacUni-zoatrack-195-001283,245,2008-10-25T12:07:58Z,2008-10-25,2008,10,-37.96111,144.88814,Little penguin
MacUni-zoatrack-195-001284,245,2008-10-25T12:08:16Z,2008-10-25,2008,10,-37.96115,144.88825,Little penguin
MacUni-zoatrack-195-001285,245,2008-10-25T12:08:30Z,2008-10-25,2008,10,-37.96119,144.88832,Little penguin
MacUni-zoatrack-195-001286,245,2008-10-25T12:08:44Z,2008-10-25,2008,10,-37.96121,144.88839,Little penguin
MacUni-zoatrack-195-001287,245,2008-10-25T12:08:58Z,2008-10-25,2008,10,-37.96123,144.88846,Little penguin
MacUni-zoatrack-195-001288,245,2008-10-25T12:09:12Z,2008-10-25,2008,10,-37.96125,144.88853,Little penguin
MacUni-zoatrack-195-001289,245,2008-10-25T12:09:26Z,2008-10-25,2008,10,-37.96128,144.8886,Little penguin
MacUni-zoatrack-195-001290,245,2008-10-25T12:09:40Z,2008-10-25,2008,10,-37.96129,144.88867,Little penguin
MacUni-zoatrack-195-001291,245,2008-10-25T12:09:54Z,2008-10-25,2008,10,-37.96128,144.88874,Little penguin
MacUni-zoatrack-195-001292,245,2008-10-25T12:12:42Z,2008-10-25,2008,10,-37.96021,144.88977,Little penguin
MacUni-zoatrack-195-001293,245,2008-10-25T12:19:27Z,2008-10-25,2008,10,-37.95656,144.89135,Little penguin
MacUni-zoatrack-195-001294,245,2008-10-25T12:19:41Z,2008-10-25,2008,10,-37.95647,144.89141,Little penguin
MacUni-zoatrack-195-001295,245,2008-10-25T12:21:33Z,2008-10-25,2008,10,-37.95538,144.8916,Little penguin
MacUni-zoatrack-195-001296,245,2008-10-25T12:23:07Z,2008-10-25,2008,10,-37.95461,144.89177,Little penguin
MacUni-zoatrack-195-001297,245,2008-10-25T12:23:21Z,2008-10-25,2008,10,-37.95459,144.89179,Little penguin
MacUni-zoatrack-195-001298,245,2008-10-25T12:24:47Z,2008-10-25,2008,10,-37.95397,144.89174,Little penguin
MacUni-zoatrack-195-001299,245,2008-10-25T12:25:05Z,2008-10-25,2008,10,-37.9539,144.89178,Little penguin
MacUni-zoatrack-195-001300,245,2008-10-25T12:26:14Z,2008-10-25,2008,10,-37.95347,144.89214,Little penguin
MacUni-zoatrack-195-001301,245,2008-10-25T12:27:23Z,2008-10-25,2008,10,-37.95299,144.89221,Little penguin
MacUni-zoatrack-195-001302,245,2008-10-25T12:27:37Z,2008-10-25,2008,10,-37.95294,144.89222,Little penguin
MacUni-zoatrack-195-001303,245,2008-10-25T12:28:44Z,2008-10-25,2008,10,-37.95249,144.89239,Little penguin
MacUni-zoatrack-195-001304,245,2008-10-25T12:29:53Z,2008-10-25,2008,10,-37.95186,144.89247,Little penguin
MacUni-zoatrack-195-001305,245,2008-10-25T12:30:07Z,2008-10-25,2008,10,-37.95181,144.8925,Little penguin
MacUni-zoatrack-195-001306,245,2008-10-25T12:30:21Z,2008-10-25,2008,10,-37.95177,144.8925,Little penguin
MacUni-zoatrack-195-001307,245,2008-10-25T12:32:05Z,2008-10-25,2008,10,-37.95138,144.89268,Little penguin
MacUni-zoatrack-195-001308,245,2008-10-25T12:32:19Z,2008-10-25,2008,10,-37.9514,144.89261,Little penguin
MacUni-zoatrack-195-001309,245,2008-10-25T12:33:28Z,2008-10-25,2008,10,-37.95106,144.89217,Little penguin
MacUni-zoatrack-195-001310,245,2008-10-25T12:33:42Z,2008-10-25,2008,10,-37.951,144.89216,Little penguin
MacUni-zoatrack-195-001311,245,2008-10-25T12:35:06Z,2008-10-25,2008,10,-37.95042,144.8925,Little penguin
MacUni-zoatrack-195-001312,245,2008-10-25T12:36:41Z,2008-10-25,2008,10,-37.95011,144.89244,Little penguin
MacUni-zoatrack-195-001313,245,2008-10-25T12:36:55Z,2008-10-25,2008,10,-37.95009,144.89242,Little penguin
MacUni-zoatrack-195-001314,245,2008-10-25T12:37:09Z,2008-10-25,2008,10,-37.95006,144.89241,Little penguin
MacUni-zoatrack-195-001315,245,2008-10-25T12:38:19Z,2008-10-25,2008,10,-37.94955,144.89266,Little penguin
MacUni-zoatrack-195-001316,245,2008-10-25T12:39:29Z,2008-10-25,2008,10,-37.94942,144.89348,Little penguin
MacUni-zoatrack-195-001317,245,2008-10-25T12:39:43Z,2008-10-25,2008,10,-37.94944,144.89356,Little penguin
MacUni-zoatrack-195-001318,245,2008-10-25T12:41:05Z,2008-10-25,2008,10,-37.94967,144.89442,Little penguin
MacUni-zoatrack-195-001319,245,2008-10-25T12:41:19Z,2008-10-25,2008,10,-37.94972,144.89442,Little penguin
MacUni-zoatrack-195-001320,245,2008-10-25T12:41:33Z,2008-10-25,2008,10,-37.94975,144.89439,Little penguin
MacUni-zoatrack-195-001321,245,2008-10-25T12:41:47Z,2008-10-25,2008,10,-37.94974,144.89444,Little penguin
MacUni-zoatrack-195-001322,245,2008-10-25T12:42:01Z,2008-10-25,2008,10,-37.94974,144.89452,Little penguin
MacUni-zoatrack-195-001323,245,2008-10-25T12:43:26Z,2008-10-25,2008,10,-37.94928,144.89537,Little penguin
MacUni-zoatrack-195-001324,245,2008-10-25T12:44:47Z,2008-10-25,2008,10,-37.94888,144.89619,Little penguin
MacUni-zoatrack-195-001325,245,2008-10-25T12:45:57Z,2008-10-25,2008,10,-37.9485,144.89638,Little penguin
MacUni-zoatrack-195-001326,245,2008-10-25T12:46:11Z,2008-10-25,2008,10,-37.94851,144.89648,Little penguin
MacUni-zoatrack-195-001327,245,2008-10-25T12:47:16Z,2008-10-25,2008,10,-37.94826,144.89722,Little penguin
MacUni-zoatrack-195-001328,245,2008-10-25T12:48:24Z,2008-10-25,2008,10,-37.94789,144.89795,Little penguin
MacUni-zoatrack-195-001329,245,2008-10-25T12:49:40Z,2008-10-25,2008,10,-37.94783,144.89832,Little penguin
MacUni-zoatrack-195-001330,245,2008-10-25T12:51:00Z,2008-10-25,2008,10,-37.94752,144.89903,Little penguin
MacUni-zoatrack-195-001331,245,2008-10-25T12:52:06Z,2008-10-25,2008,10,-37.94711,144.89965,Little penguin
MacUni-zoatrack-195-001332,245,2008-10-25T12:53:14Z,2008-10-25,2008,10,-37.94682,144.90017,Little penguin
MacUni-zoatrack-195-001333,245,2008-10-25T12:53:40Z,2008-10-25,2008,10,-37.94677,144.90037,Little penguin
MacUni-zoatrack-195-001334,245,2008-10-25T12:54:47Z,2008-10-25,2008,10,-37.94651,144.90113,Little penguin
MacUni-zoatrack-195-001335,245,2008-10-25T12:55:53Z,2008-10-25,2008,10,-37.94631,144.90192,Little penguin
MacUni-zoatrack-195-001336,245,2008-10-25T12:56:57Z,2008-10-25,2008,10,-37.94624,144.90265,Little penguin
MacUni-zoatrack-195-001337,245,2008-10-25T12:58:01Z,2008-10-25,2008,10,-37.94602,144.90304,Little penguin
MacUni-zoatrack-195-001338,245,2008-10-25T12:59:07Z,2008-10-25,2008,10,-37.94548,144.90354,Little penguin
MacUni-zoatrack-195-001339,245,2008-10-25T13:00:15Z,2008-10-25,2008,10,-37.94504,144.90418,Little penguin
MacUni-zoatrack-195-001340,245,2008-10-25T13:01:45Z,2008-10-25,2008,10,-37.9447,144.90498,Little penguin
MacUni-zoatrack-195-001341,245,2008-10-25T13:02:52Z,2008-10-25,2008,10,-37.94428,144.90569,Little penguin
MacUni-zoatrack-195-001342,245,2008-10-25T13:03:58Z,2008-10-25,2008,10,-37.94384,144.90622,Little penguin
MacUni-zoatrack-195-001343,245,2008-10-25T13:05:52Z,2008-10-25,2008,10,-37.94335,144.90735,Little penguin
MacUni-zoatrack-195-001344,245,2008-10-25T13:06:50Z,2008-10-25,2008,10,-37.94322,144.90795,Little penguin
MacUni-zoatrack-195-001345,245,2008-10-25T13:07:55Z,2008-10-25,2008,10,-37.9432,144.90864,Little penguin
MacUni-zoatrack-195-001346,245,2008-10-25T13:09:00Z,2008-10-25,2008,10,-37.94319,144.90944,Little penguin
MacUni-zoatrack-195-001347,245,2008-10-25T13:09:57Z,2008-10-25,2008,10,-37.94314,144.9101,Little penguin
MacUni-zoatrack-195-001348,245,2008-10-25T13:10:59Z,2008-10-25,2008,10,-37.94281,144.91076,Little penguin
MacUni-zoatrack-195-001349,245,2008-10-25T13:12:08Z,2008-10-25,2008,10,-37.94246,144.91146,Little penguin
MacUni-zoatrack-195-001350,245,2008-10-25T13:12:51Z,2008-10-25,2008,10,-37.94222,144.91173,Little penguin
MacUni-zoatrack-195-001351,245,2008-10-25T13:13:59Z,2008-10-25,2008,10,-37.94195,144.91263,Little penguin
MacUni-zoatrack-195-001352,245,2008-10-25T13:14:13Z,2008-10-25,2008,10,-37.94194,144.9127,Little penguin
MacUni-zoatrack-195-001353,245,2008-10-25T13:15:10Z,2008-10-25,2008,10,-37.94166,144.91323,Little penguin
MacUni-zoatrack-195-001354,245,2008-10-25T13:16:13Z,2008-10-25,2008,10,-37.94108,144.91353,Little penguin
MacUni-zoatrack-195-001355,245,2008-10-25T13:17:28Z,2008-10-25,2008,10,-37.9408,144.9142,Little penguin
MacUni-zoatrack-195-001356,245,2008-10-25T13:17:42Z,2008-10-25,2008,10,-37.9408,144.91427,Little penguin
MacUni-zoatrack-195-001357,245,2008-10-25T13:18:38Z,2008-10-25,2008,10,-37.94053,144.91454,Little penguin
MacUni-zoatrack-195-001358,245,2008-10-25T13:19:37Z,2008-10-25,2008,10,-37.9401,144.91455,Little penguin
MacUni-zoatrack-195-001359,245,2008-10-25T13:20:44Z,2008-10-25,2008,10,-37.93966,144.91464,Little penguin
MacUni-zoatrack-195-001360,245,2008-10-25T13:20:58Z,2008-10-25,2008,10,-37.93963,144.91467,Little penguin
MacUni-zoatrack-195-001361,245,2008-10-25T13:21:58Z,2008-10-25,2008,10,-37.93919,144.91513,Little penguin
MacUni-zoatrack-195-001362,245,2008-10-25T13:22:56Z,2008-10-25,2008,10,-37.93894,144.91558,Little penguin
MacUni-zoatrack-195-001363,245,2008-10-25T13:24:03Z,2008-10-25,2008,10,-37.93861,144.9161,Little penguin
MacUni-zoatrack-195-001364,245,2008-10-25T13:24:17Z,2008-10-25,2008,10,-37.93858,144.91614,Little penguin
MacUni-zoatrack-195-001365,245,2008-10-25T13:25:19Z,2008-10-25,2008,10,-37.93823,144.91629,Little penguin
MacUni-zoatrack-195-001366,245,2008-10-25T13:26:45Z,2008-10-25,2008,10,-37.93765,144.91656,Little penguin
MacUni-zoatrack-195-001367,245,2008-10-25T13:27:44Z,2008-10-25,2008,10,-37.93746,144.91713,Little penguin
MacUni-zoatrack-195-001368,245,2008-10-25T13:28:41Z,2008-10-25,2008,10,-37.93713,144.91762,Little penguin
MacUni-zoatrack-195-001369,245,2008-10-25T13:29:43Z,2008-10-25,2008,10,-37.9368,144.91759,Little penguin
MacUni-zoatrack-195-001370,245,2008-10-25T13:29:57Z,2008-10-25,2008,10,-37.93682,144.91766,Little penguin
MacUni-zoatrack-195-001371,245,2008-10-25T13:32:27Z,2008-10-25,2008,10,-37.93584,144.91836,Little penguin
MacUni-zoatrack-195-001372,245,2008-10-25T13:33:37Z,2008-10-25,2008,10,-37.93554,144.91871,Little penguin
MacUni-zoatrack-195-001373,245,2008-10-25T13:35:16Z,2008-10-25,2008,10,-37.93495,144.91933,Little penguin
MacUni-zoatrack-195-001374,245,2008-10-25T13:36:49Z,2008-10-25,2008,10,-37.93459,144.92007,Little penguin
MacUni-zoatrack-195-001375,245,2008-10-25T13:37:39Z,2008-10-25,2008,10,-37.93459,144.92064,Little penguin
MacUni-zoatrack-195-001376,245,2008-10-25T13:38:17Z,2008-10-25,2008,10,-37.93445,144.92073,Little penguin
MacUni-zoatrack-195-001377,245,2008-10-25T13:38:31Z,2008-10-25,2008,10,-37.93442,144.92079,Little penguin
MacUni-zoatrack-195-001378,245,2008-10-25T13:39:26Z,2008-10-25,2008,10,-37.9341,144.9213,Little penguin
MacUni-zoatrack-195-001379,245,2008-10-25T13:41:04Z,2008-10-25,2008,10,-37.93349,144.92158,Little penguin
MacUni-zoatrack-195-001380,245,2008-10-25T13:41:19Z,2008-10-25,2008,10,-37.93343,144.92162,Little penguin
MacUni-zoatrack-195-001381,245,2008-10-25T13:41:33Z,2008-10-25,2008,10,-37.93345,144.92168,Little penguin
MacUni-zoatrack-195-001382,245,2008-10-25T13:42:25Z,2008-10-25,2008,10,-37.93327,144.92185,Little penguin
MacUni-zoatrack-195-001383,245,2008-10-25T13:42:39Z,2008-10-25,2008,10,-37.93331,144.92191,Little penguin
MacUni-zoatrack-195-001384,245,2008-10-25T13:43:27Z,2008-10-25,2008,10,-37.93329,144.9223,Little penguin
MacUni-zoatrack-195-001385,245,2008-10-25T13:44:16Z,2008-10-25,2008,10,-37.93315,144.92265,Little penguin
MacUni-zoatrack-195-001386,245,2008-10-25T13:44:35Z,2008-10-25,2008,10,-37.93317,144.92267,Little penguin
MacUni-zoatrack-195-001387,245,2008-10-25T13:45:28Z,2008-10-25,2008,10,-37.93331,144.92318,Little penguin
MacUni-zoatrack-195-001388,245,2008-10-25T13:46:22Z,2008-10-25,2008,10,-37.93298,144.92317,Little penguin
MacUni-zoatrack-195-001389,245,2008-10-25T13:47:10Z,2008-10-25,2008,10,-37.9331,144.92286,Little penguin
MacUni-zoatrack-195-001390,245,2008-10-25T13:48:04Z,2008-10-25,2008,10,-37.93347,144.92251,Little penguin
MacUni-zoatrack-195-001391,245,2008-10-25T13:48:44Z,2008-10-25,2008,10,-37.93374,144.9224,Little penguin
MacUni-zoatrack-195-001392,245,2008-10-25T13:48:58Z,2008-10-25,2008,10,-37.9338,144.92243,Little penguin
MacUni-zoatrack-195-001393,245,2008-10-25T13:49:13Z,2008-10-25,2008,10,-37.93387,144.92246,Little penguin
MacUni-zoatrack-195-001394,245,2008-10-25T13:50:04Z,2008-10-25,2008,10,-37.93418,144.92286,Little penguin
MacUni-zoatrack-195-001395,245,2008-10-25T13:51:00Z,2008-10-25,2008,10,-37.93413,144.92346,Little penguin
MacUni-zoatrack-195-001396,245,2008-10-25T13:51:46Z,2008-10-25,2008,10,-37.93403,144.92366,Little penguin
MacUni-zoatrack-195-001397,245,2008-10-25T13:52:34Z,2008-10-25,2008,10,-37.93429,144.92407,Little penguin
MacUni-zoatrack-195-001398,245,2008-10-25T13:52:48Z,2008-10-25,2008,10,-37.93437,144.9241,Little penguin
MacUni-zoatrack-195-001399,245,2008-10-25T13:54:09Z,2008-10-25,2008,10,-37.93448,144.92464,Little penguin
MacUni-zoatrack-195-001400,245,2008-10-25T13:54:23Z,2008-10-25,2008,10,-37.93449,144.92459,Little penguin
MacUni-zoatrack-195-001401,245,2008-10-25T13:55:16Z,2008-10-25,2008,10,-37.93447,144.92501,Little penguin
MacUni-zoatrack-195-001402,245,2008-10-25T13:56:07Z,2008-10-25,2008,10,-37.93434,144.92535,Little penguin
MacUni-zoatrack-195-001403,245,2008-10-25T13:56:59Z,2008-10-25,2008,10,-37.93468,144.92537,Little penguin
MacUni-zoatrack-195-001404,245,2008-10-25T13:57:50Z,2008-10-25,2008,10,-37.93487,144.92559,Little penguin
MacUni-zoatrack-195-001405,245,2008-10-25T13:58:40Z,2008-10-25,2008,10,-37.93504,144.92601,Little penguin
MacUni-zoatrack-195-001406,245,2008-10-25T13:59:33Z,2008-10-25,2008,10,-37.93509,144.92616,Little penguin
MacUni-zoatrack-195-001407,245,2008-10-25T14:00:23Z,2008-10-25,2008,10,-37.93535,144.92589,Little penguin
MacUni-zoatrack-195-001408,245,2008-10-25T14:01:15Z,2008-10-25,2008,10,-37.93522,144.92554,Little penguin
MacUni-zoatrack-195-001409,245,2008-10-25T14:02:10Z,2008-10-25,2008,10,-37.93515,144.92521,Little penguin
MacUni-zoatrack-195-001410,245,2008-10-25T14:02:24Z,2008-10-25,2008,10,-37.93514,144.92517,Little penguin
MacUni-zoatrack-195-001411,245,2008-10-25T14:03:08Z,2008-10-25,2008,10,-37.93528,144.92485,Little penguin
MacUni-zoatrack-195-001412,245,2008-10-25T14:03:54Z,2008-10-25,2008,10,-37.93525,144.92442,Little penguin
MacUni-zoatrack-195-001413,245,2008-10-25T14:04:48Z,2008-10-25,2008,10,-37.93495,144.92415,Little penguin
MacUni-zoatrack-195-001414,245,2008-10-25T14:05:45Z,2008-10-25,2008,10,-37.9346,144.9242,Little penguin
MacUni-zoatrack-195-001415,245,2008-10-25T14:06:37Z,2008-10-25,2008,10,-37.93431,144.92417,Little penguin
MacUni-zoatrack-195-001416,245,2008-10-25T14:07:47Z,2008-10-25,2008,10,-37.93382,144.92429,Little penguin
MacUni-zoatrack-195-001417,245,2008-10-25T14:08:30Z,2008-10-25,2008,10,-37.93355,144.92437,Little penguin
MacUni-zoatrack-195-001418,245,2008-10-25T14:08:44Z,2008-10-25,2008,10,-37.93355,144.92442,Little penguin
MacUni-zoatrack-195-001419,245,2008-10-25T14:09:56Z,2008-10-25,2008,10,-37.93313,144.92468,Little penguin
MacUni-zoatrack-195-001420,245,2008-10-25T14:11:26Z,2008-10-25,2008,10,-37.93245,144.92466,Little penguin
MacUni-zoatrack-195-001421,245,2008-10-25T14:12:11Z,2008-10-25,2008,10,-37.93245,144.92496,Little penguin
MacUni-zoatrack-195-001422,245,2008-10-25T14:13:24Z,2008-10-25,2008,10,-37.93215,144.92529,Little penguin
MacUni-zoatrack-195-001423,245,2008-10-25T14:14:16Z,2008-10-25,2008,10,-37.93208,144.92482,Little penguin
MacUni-zoatrack-195-001424,245,2008-10-25T14:15:15Z,2008-10-25,2008,10,-37.93187,144.92479,Little penguin
MacUni-zoatrack-195-001425,245,2008-10-25T14:15:29Z,2008-10-25,2008,10,-37.93187,144.92482,Little penguin
MacUni-zoatrack-195-001426,245,2008-10-25T14:15:43Z,2008-10-25,2008,10,-37.93186,144.92487,Little penguin
MacUni-zoatrack-195-001427,245,2008-10-25T14:16:31Z,2008-10-25,2008,10,-37.93149,144.92492,Little penguin
MacUni-zoatrack-195-001428,245,2008-10-25T14:17:23Z,2008-10-25,2008,10,-37.93107,144.92484,Little penguin
MacUni-zoatrack-195-001429,245,2008-10-25T14:18:19Z,2008-10-25,2008,10,-37.9306,144.92497,Little penguin
MacUni-zoatrack-195-001430,245,2008-10-25T14:20:50Z,2008-10-25,2008,10,-37.93021,144.92446,Little penguin
MacUni-zoatrack-195-001431,245,2008-10-25T14:21:04Z,2008-10-25,2008,10,-37.93026,144.92442,Little penguin
MacUni-zoatrack-195-001432,245,2008-10-25T14:21:57Z,2008-10-25,2008,10,-37.93033,144.92388,Little penguin
MacUni-zoatrack-195-001433,245,2008-10-25T14:22:45Z,2008-10-25,2008,10,-37.93068,144.9236,Little penguin
MacUni-zoatrack-195-001434,245,2008-10-25T14:24:15Z,2008-10-25,2008,10,-37.93051,144.92263,Little penguin
MacUni-zoatrack-195-001435,245,2008-10-25T14:25:06Z,2008-10-25,2008,10,-37.93075,144.9222,Little penguin
MacUni-zoatrack-195-001436,245,2008-10-25T14:25:20Z,2008-10-25,2008,10,-37.93073,144.92217,Little penguin
MacUni-zoatrack-195-001437,245,2008-10-25T14:25:34Z,2008-10-25,2008,10,-37.93072,144.92214,Little penguin
MacUni-zoatrack-195-001438,245,2008-10-25T14:25:48Z,2008-10-25,2008,10,-37.9307,144.92211,Little penguin
MacUni-zoatrack-195-001439,245,2008-10-25T14:26:40Z,2008-10-25,2008,10,-37.93035,144.92201,Little penguin
MacUni-zoatrack-195-001440,245,2008-10-25T14:27:09Z,2008-10-25,2008,10,-37.93034,144.92217,Little penguin
MacUni-zoatrack-195-001441,245,2008-10-25T14:27:23Z,2008-10-25,2008,10,-37.93037,144.92223,Little penguin
MacUni-zoatrack-195-001442,245,2008-10-25T14:27:37Z,2008-10-25,2008,10,-37.93041,144.92228,Little penguin
MacUni-zoatrack-195-001443,245,2008-10-25T14:28:29Z,2008-10-25,2008,10,-37.93045,144.92278,Little penguin
MacUni-zoatrack-195-001444,245,2008-10-25T14:29:23Z,2008-10-25,2008,10,-37.93024,144.92312,Little penguin
MacUni-zoatrack-195-001445,245,2008-10-25T14:30:18Z,2008-10-25,2008,10,-37.93003,144.92366,Little penguin
MacUni-zoatrack-195-001446,245,2008-10-25T14:31:08Z,2008-10-25,2008,10,-37.9299,144.92404,Little penguin
MacUni-zoatrack-195-001447,245,2008-10-25T14:32:32Z,2008-10-25,2008,10,-37.93019,144.92459,Little penguin
